x_axis,desired_pos,actual_pos,error,actual_vel,commanded_torque
8.884000000000000000e+03,1.019210000000000081e-02,5.930740000000000317e-02,-4.911530000000000062e-02,9.214930000000000065e-01,-1.052630000000000088e+01
8.885000000000000000e+03,9.605300000000000643e-03,5.938500000000000029e-02,-4.977969999999999617e-02,1.552949999999999886e-01,-1.052630000000000088e+01
8.886000000000000000e+03,8.990490000000000287e-03,5.907950000000000007e-02,-5.008901000000000325e-02,-6.111739999999999950e-01,-1.052630000000000088e+01
8.887000000000000000e+03,8.404879999999999990e-03,5.839049999999999796e-02,-4.998561999999999450e-02,-1.377909999999999968e+00,8.912530000000000285e+00
8.888000000000000000e+03,7.788889999999999703e-03,5.731850000000000139e-02,-4.952961000000000169e-02,-2.143990000000000062e+00,1.052630000000000088e+01
8.889000000000000000e+03,7.201019999999999817e-03,5.586379999999999818e-02,-4.866277999999999576e-02,-2.909419999999999895e+00,1.052630000000000088e+01
8.890000000000000000e+03,6.583870000000000347e-03,5.474289999999999712e-02,-4.815902999999999851e-02,-2.241760000000000197e+00,1.052630000000000088e+01
8.891000000000000000e+03,5.994900000000000055e-03,5.400579999999999964e-02,-4.801090000000000219e-02,-1.474299999999999944e+00,1.052630000000000088e+01
8.892000000000000000e+03,5.372009999999999980e-03,5.365249999999999880e-02,-4.828048999999999535e-02,-7.065829999999999611e-01,-1.052630000000000088e+01
8.893000000000000000e+03,4.786580000000000348e-03,5.368280000000000274e-02,-4.889622000000000412e-02,6.060279999999999834e-02,-1.052630000000000088e+01
8.894000000000000000e+03,4.164880000000000144e-03,5.409629999999999994e-02,-4.993141999999999719e-02,8.271220000000000239e-01,-1.052630000000000088e+01
8.895000000000000000e+03,3.577260000000000075e-03,5.412689999999999863e-02,-5.054963999999999985e-02,6.104160000000000141e-02,-1.052630000000000088e+01
8.896000000000000000e+03,2.956779999999999999e-03,5.377420000000000117e-02,-5.081742000000000203e-02,-7.053120000000000500e-01,-1.052630000000000088e+01
8.897000000000000000e+03,2.365830000000000190e-03,5.303820000000000062e-02,-5.067237000000000130e-02,-1.471929999999999961e+00,1.052630000000000088e+01
8.898000000000000000e+03,1.744289999999999903e-03,5.191930000000000156e-02,-5.017500999999999906e-02,-2.237909999999999844e+00,1.052630000000000088e+01
8.899000000000000000e+03,1.151190000000000069e-03,5.041770000000000279e-02,-4.926650999999999947e-02,-3.003229999999999844e+00,1.052630000000000088e+01
8.900000000000000000e+03,5.286099999999999957e-04,4.929970000000000185e-02,-4.877109000000000305e-02,-2.235949999999999882e+00,1.052630000000000088e+01
8.901000000000000000e+03,-6.430830000000000227e-05,4.856549999999999756e-02,-4.862980830000000060e-02,-1.468420000000000059e+00,1.052630000000000088e+01
8.902000000000000000e+03,-6.902209999999999769e-04,4.821519999999999972e-02,-4.890542099999999753e-02,-7.006299999999999750e-01,-1.052630000000000088e+01
8.903000000000000000e+03,-1.282930000000000051e-03,4.824839999999999685e-02,-4.953132999999999841e-02,6.651179999999999592e-02,-1.052630000000000088e+01
8.904000000000000000e+03,-1.909829999999999948e-03,4.866489999999999705e-02,-5.057472999999999830e-02,8.329839999999999467e-01,-1.052630000000000088e+01
8.905000000000000000e+03,-2.503469999999999827e-03,4.869829999999999992e-02,-5.120177000000000062e-02,6.685549999999999826e-02,-1.052630000000000088e+01
8.906000000000000000e+03,-3.131339999999999818e-03,4.834859999999999852e-02,-5.147994000000000181e-02,-6.995460000000000012e-01,-1.052630000000000088e+01
8.907000000000000000e+03,-3.727040000000000040e-03,4.761549999999999810e-02,-5.134253999999999901e-02,-1.466210000000000013e+00,1.052630000000000088e+01
8.908000000000000000e+03,-4.389699999999999852e-03,4.649930000000000035e-02,-5.088900000000000368e-02,-2.232229999999999936e+00,1.052630000000000088e+01
8.909000000000000000e+03,-4.951269999999999803e-03,4.500049999999999883e-02,-4.995176999999999951e-02,-2.997590000000000199e+00,1.052630000000000088e+01
8.910000000000000000e+03,-5.616059999999999976e-03,4.388539999999999802e-02,-4.950145999999999713e-02,-2.230370000000000186e+00,1.052630000000000088e+01
8.911000000000000000e+03,-6.239259999999999945e-03,4.315390000000000198e-02,-4.939316000000000539e-02,-1.462869999999999893e+00,1.052630000000000088e+01
8.912000000000000000e+03,-6.792669999999999784e-03,4.280640000000000139e-02,-4.959907000000000205e-02,-6.951279999999999681e-01,-1.052630000000000088e+01
8.913000000000000000e+03,-7.406170000000000114e-03,4.284240000000000270e-02,-5.024857000000000629e-02,7.197080000000000144e-02,-1.052630000000000088e+01
8.914000000000000000e+03,-8.036480000000000359e-03,4.326159999999999728e-02,-5.129807999999999590e-02,8.384009999999999518e-01,-1.052630000000000088e+01
8.915000000000000000e+03,-8.636740000000000389e-03,4.329770000000000146e-02,-5.193443999999999838e-02,7.223540000000000516e-02,-1.052630000000000088e+01
8.916000000000000000e+03,-9.266720000000000859e-03,4.295059999999999850e-02,-5.221731999999999763e-02,-6.942019999999999857e-01,-1.052630000000000088e+01
8.917000000000000000e+03,-9.866589999999999736e-03,4.222010000000000346e-02,-5.208669000000000493e-02,-1.460900000000000087e+00,1.052630000000000088e+01
8.918000000000000000e+03,-1.049029999999999928e-02,4.110660000000000008e-02,-5.159690000000000110e-02,-2.226960000000000051e+00,1.052630000000000088e+01
8.919000000000000000e+03,-1.109450000000000019e-02,3.961049999999999988e-02,-5.070500000000000007e-02,-2.992350000000000065e+00,1.052630000000000088e+01
8.920000000000000000e+03,-1.172729999999999953e-02,3.849790000000000156e-02,-5.022519999999999762e-02,-2.225159999999999805e+00,1.052630000000000088e+01
8.921000000000000000e+03,-1.232510000000000029e-02,3.776899999999999702e-02,-5.009409999999999558e-02,-1.457710000000000061e+00,1.052630000000000088e+01
8.922000000000000000e+03,-1.295980000000000049e-02,3.742399999999999893e-02,-5.038379999999999942e-02,-6.899960000000000537e-01,-1.052630000000000088e+01
8.923000000000000000e+03,-1.356070000000000018e-02,3.746259999999999868e-02,-5.102330000000000060e-02,7.707029999999999437e-02,-1.052630000000000088e+01
8.924000000000000000e+03,-1.419379999999999947e-02,3.788430000000000269e-02,-5.207810000000000217e-02,8.434690000000000243e-01,-1.052630000000000088e+01
8.925000000000000000e+03,-1.479770000000000044e-02,3.792290000000000244e-02,-5.272060000000000635e-02,7.727390000000000647e-02,-1.052630000000000088e+01
8.926000000000000000e+03,-1.543150000000000077e-02,3.757830000000000198e-02,-5.300980000000000275e-02,-6.891920000000000268e-01,-1.052630000000000088e+01
8.927000000000000000e+03,-1.603500000000000064e-02,3.685039999999999843e-02,-5.288539999999999908e-02,-1.455920000000000103e+00,9.333520000000000039e+00
8.928000000000000000e+03,-1.666830000000000048e-02,3.573939999999999756e-02,-5.240770000000000151e-02,-2.221999999999999975e+00,1.052630000000000088e+01
8.929000000000000000e+03,-1.727360000000000007e-02,3.424569999999999698e-02,-5.151929999999999704e-02,-2.987420000000000186e+00,1.052630000000000088e+01
8.930000000000000000e+03,-1.790749999999999981e-02,3.310500000000000248e-02,-5.101250000000000229e-02,-2.281250000000000000e+00,1.052630000000000088e+01
8.931000000000000000e+03,-1.851459999999999911e-02,3.234809999999999769e-02,-5.086269999999999680e-02,-1.513800000000000034e+00,1.052630000000000088e+01
8.932000000000000000e+03,-1.915040000000000145e-02,3.197509999999999936e-02,-5.112550000000000427e-02,-7.460999999999999854e-01,-1.052630000000000088e+01
8.933000000000000000e+03,-1.975690000000000085e-02,3.198560000000000292e-02,-5.174250000000000377e-02,2.102839999999999918e-02,-1.052630000000000088e+01
8.934000000000000000e+03,-2.039209999999999981e-02,3.237929999999999975e-02,-5.277139999999999609e-02,7.874900000000000233e-01,-1.052630000000000088e+01
8.935000000000000000e+03,-2.099909999999999971e-02,3.239000000000000212e-02,-5.338910000000000183e-02,2.136269999999999836e-02,-1.052630000000000088e+01
8.936000000000000000e+03,-2.163489999999999858e-02,3.201749999999999735e-02,-5.365239999999999593e-02,-7.450369999999999493e-01,-1.052630000000000088e+01
8.937000000000000000e+03,-2.224370000000000167e-02,3.126170000000000337e-02,-5.350540000000000851e-02,-1.511700000000000044e+00,1.052630000000000088e+01
8.938000000000000000e+03,-2.288010000000000044e-02,3.012280000000000166e-02,-5.300290000000000556e-02,-2.277719999999999967e+00,1.052630000000000088e+01
8.939000000000000000e+03,-2.348820000000000074e-02,2.860129999999999964e-02,-5.208949999999999692e-02,-3.043079999999999785e+00,1.052630000000000088e+01
8.940000000000000000e+03,-2.412629999999999983e-02,2.746329999999999952e-02,-5.158959999999999935e-02,-2.275850000000000151e+00,1.052630000000000088e+01
8.941000000000000000e+03,-2.473500000000000004e-02,2.670919999999999891e-02,-5.144419999999999549e-02,-1.508369999999999989e+00,1.052630000000000088e+01
8.942000000000000000e+03,-2.537359999999999963e-02,2.633879999999999902e-02,-5.171239999999999865e-02,-7.406249999999999778e-01,-1.052630000000000088e+01
8.943000000000000000e+03,-2.598150000000000112e-02,2.635209999999999983e-02,-5.233360000000000095e-02,2.647129999999999969e-02,-1.052630000000000088e+01
8.944000000000000000e+03,-2.662060000000000121e-02,2.674850000000000144e-02,-5.336910000000000265e-02,7.928990000000000204e-01,-1.052630000000000088e+01
8.945000000000000000e+03,-2.723010000000000014e-02,2.676190000000000166e-02,-5.399199999999999833e-02,2.673889999999999947e-02,-1.052630000000000088e+01
8.946000000000000000e+03,-2.787090000000000053e-02,2.639199999999999879e-02,-5.426290000000000280e-02,-7.396930000000000449e-01,-1.052630000000000088e+01
8.947000000000000000e+03,-2.847970000000000015e-02,2.563889999999999919e-02,-5.411860000000000281e-02,-1.506389999999999896e+00,1.037700000000000067e+01
8.948000000000000000e+03,-2.912090000000000165e-02,2.450259999999999938e-02,-5.362350000000000450e-02,-2.272440000000000015e+00,1.052630000000000088e+01
8.949000000000000000e+03,-2.973009999999999889e-02,2.298369999999999927e-02,-5.271379999999999816e-02,-3.037819999999999965e+00,1.052630000000000088e+01
8.950000000000000000e+03,-3.037290000000000129e-02,2.184840000000000046e-02,-5.222129999999999828e-02,-2.270640000000000214e+00,1.052630000000000088e+01
8.951000000000000000e+03,-3.098010000000000000e-02,2.109679999999999889e-02,-5.207689999999999542e-02,-1.503179999999999961e+00,1.052630000000000088e+01
8.952000000000000000e+03,-3.162210000000000021e-02,2.072910000000000030e-02,-5.235120000000000051e-02,-7.354669999999999819e-01,-1.052630000000000088e+01
8.953000000000000000e+03,-3.223079999999999695e-02,2.074490000000000015e-02,-5.297570000000000057e-02,3.160009999999999902e-02,-1.052630000000000088e+01
8.954000000000000000e+03,-3.287559999999999788e-02,2.114390000000000019e-02,-5.401949999999999807e-02,7.980000000000000426e-01,-1.052630000000000088e+01
8.955000000000000000e+03,-3.348460000000000325e-02,2.115979999999999944e-02,-5.464440000000000269e-02,3.181470000000000131e-02,-1.052630000000000088e+01
8.956000000000000000e+03,-3.412969999999999893e-02,2.079249999999999848e-02,-5.492219999999999741e-02,-7.346409999999999885e-01,-1.052630000000000088e+01
8.957000000000000000e+03,-3.473790000000000211e-02,2.004179999999999851e-02,-5.477970000000000061e-02,-1.501360000000000028e+00,9.332259999999999778e+00
8.958000000000000000e+03,-3.537970000000000004e-02,1.890810000000000060e-02,-5.428779999999999717e-02,-2.267430000000000057e+00,1.052630000000000088e+01
8.959000000000000000e+03,-3.598939999999999778e-02,1.739169999999999952e-02,-5.338110000000000077e-02,-3.032840000000000202e+00,1.052630000000000088e+01
8.960000000000000000e+03,-3.663620000000000071e-02,1.622830000000000106e-02,-5.286450000000000177e-02,-2.326779999999999848e+00,1.052630000000000088e+01
8.961000000000000000e+03,-3.724380000000000052e-02,1.544859999999999983e-02,-5.269240000000000035e-02,-1.559330000000000105e+00,1.052630000000000088e+01
8.962000000000000000e+03,-3.796390000000000181e-02,1.505279999999999986e-02,-5.301669999999999994e-02,-7.916220000000000478e-01,-1.052630000000000088e+01
8.963000000000000000e+03,-3.849749999999999700e-02,1.504050000000000005e-02,-5.353799999999999532e-02,-2.448969999999999966e-02,-1.052630000000000088e+01
8.964000000000000000e+03,-3.914129999999999693e-02,1.541149999999999985e-02,-5.455279999999999851e-02,7.419769999999999976e-01,-1.052630000000000088e+01
8.965000000000000000e+03,-3.975399999999999767e-02,1.539949999999999999e-02,-5.515349999999999420e-02,-2.413850000000000023e-02,-1.052630000000000088e+01
8.966000000000000000e+03,-4.039800000000000335e-02,1.500420000000000052e-02,-5.540220000000000561e-02,-7.905250000000000332e-01,-1.052630000000000088e+01
8.967000000000000000e+03,-4.100739999999999941e-02,1.422559999999999970e-02,-5.523299999999999738e-02,-1.557169999999999943e+00,1.052630000000000088e+01
8.968000000000000000e+03,-4.165279999999999677e-02,1.306399999999999922e-02,-5.471679999999999600e-02,-2.323179999999999801e+00,1.052630000000000088e+01
8.969000000000000000e+03,-4.226350000000000245e-02,1.151980000000000018e-02,-5.378330000000000610e-02,-3.088519999999999932e+00,1.052630000000000088e+01
8.970000000000000000e+03,-4.291020000000000251e-02,1.035909999999999956e-02,-5.326930000000000553e-02,-2.321299999999999919e+00,1.052630000000000088e+01
8.971000000000000000e+03,-4.352110000000000006e-02,9.582210000000000727e-03,-5.310331000000000079e-02,-1.553800000000000070e+00,1.052630000000000088e+01
8.972000000000000000e+03,-4.416790000000000299e-02,9.189179999999999918e-03,-5.335708000000000117e-02,-7.860549999999999482e-01,-1.052630000000000088e+01
8.973000000000000000e+03,-4.477649999999999686e-02,9.179710000000000647e-03,-5.395620999999999751e-02,-1.895200000000000010e-02,-1.052630000000000088e+01
8.974000000000000000e+03,-4.542109999999999898e-02,9.553449999999999789e-03,-5.497454999999999703e-02,7.474830000000000085e-01,-1.052630000000000088e+01
8.975000000000000000e+03,-4.603329999999999922e-02,9.544119999999999687e-03,-5.557742000000000238e-02,-1.866299999999999903e-02,-1.052630000000000088e+01
8.976000000000000000e+03,-4.667679999999999746e-02,9.151579999999999437e-03,-5.582837999999999690e-02,-7.850800000000000001e-01,-1.052630000000000088e+01
8.977000000000000000e+03,-4.728790000000000077e-02,8.375699999999999812e-03,-5.566360000000000058e-02,-1.551760000000000028e+00,1.052630000000000088e+01
8.978000000000000000e+03,-4.793150000000000188e-02,7.216799999999999778e-03,-5.514830000000000426e-02,-2.317790000000000017e+00,1.052630000000000088e+01
8.979000000000000000e+03,-4.854499999999999788e-02,5.675219999999999917e-03,-5.422021999999999953e-02,-3.083169999999999966e+00,1.052630000000000088e+01
8.980000000000000000e+03,-4.918859999999999899e-02,4.517229999999999683e-03,-5.370582999999999607e-02,-2.315970000000000084e+00,1.052630000000000088e+01
8.981000000000000000e+03,-4.980099999999999805e-02,3.742979999999999918e-03,-5.354397999999999797e-02,-1.548499999999999988e+00,1.052630000000000088e+01
8.982000000000000000e+03,-5.044450000000000323e-02,3.352589999999999910e-03,-5.379709000000000574e-02,-7.807840000000000336e-01,-1.052630000000000088e+01
8.983000000000000000e+03,-5.105810000000000209e-02,3.345739999999999825e-03,-5.440384000000000192e-02,-1.370810000000000084e-02,-1.052630000000000088e+01
8.984000000000000000e+03,-5.170040000000000052e-02,3.722089999999999947e-03,-5.542248999999999787e-02,7.527009999999999534e-01,-1.052630000000000088e+01
8.985000000000000000e+03,-5.231519999999999920e-02,3.715350000000000076e-03,-5.603054999999999841e-02,-1.346870000000000012e-02,-1.052630000000000088e+01
8.986000000000000000e+03,-5.295629999999999782e-02,3.325400000000000057e-03,-5.628169999999999701e-02,-7.799080000000000457e-01,-1.052630000000000088e+01
8.987000000000000000e+03,-5.357100000000000056e-02,2.552089999999999914e-03,-5.612309000000000048e-02,-1.546610000000000040e+00,9.982689999999999841e+00
8.988000000000000000e+03,-5.421440000000000287e-02,1.395760000000000013e-03,-5.561016000000000570e-02,-2.312660000000000160e+00,1.052630000000000088e+01
8.989000000000000000e+03,-5.482780000000000292e-02,-1.432670000000000091e-04,-5.468453300000000045e-02,-3.078059999999999796e+00,1.052630000000000088e+01
8.990000000000000000e+03,-5.547230000000000216e-02,-1.299500000000000091e-03,-5.417280000000000012e-02,-2.312469999999999803e+00,1.052630000000000088e+01
8.991000000000000000e+03,-5.608330000000000259e-02,-2.072009999999999998e-03,-5.401129000000000346e-02,-1.545029999999999903e+00,1.052630000000000088e+01
8.992000000000000000e+03,-5.672649999999999915e-02,-2.460679999999999812e-03,-5.426581999999999933e-02,-7.773269999999999902e-01,-1.052630000000000088e+01
8.993000000000000000e+03,-5.733970000000000039e-02,-2.465810000000000137e-03,-5.487389000000000155e-02,-1.026930000000000030e-02,-1.052630000000000088e+01
8.994000000000000000e+03,-5.798269999999999813e-02,-2.087750000000000196e-03,-5.589494999999999880e-02,7.561210000000000431e-01,-1.052630000000000088e+01
8.995000000000000000e+03,-5.859459999999999669e-02,-2.092779999999999814e-03,-5.650181999999999427e-02,-1.006310000000000017e-02,-1.052630000000000088e+01
8.996000000000000000e+03,-5.923740000000000255e-02,-2.481039999999999895e-03,-5.675636000000000569e-02,-7.765170000000000128e-01,-1.052630000000000088e+01
8.997000000000000000e+03,-5.985030000000000211e-02,-3.252660000000000100e-03,-5.659764000000000461e-02,-1.543230000000000102e+00,9.244360000000000355e+00
8.998000000000000000e+03,-6.049179999999999835e-02,-4.407310000000000220e-03,-5.608449000000000073e-02,-2.309299999999999908e+00,1.052630000000000088e+01
8.999000000000000000e+03,-6.110569999999999891e-02,-5.944660000000000048e-03,-5.516104000000000146e-02,-3.074710000000000054e+00,1.052630000000000088e+01
9.000000000000000000e+03,-6.174690000000000040e-02,-7.133010000000000392e-03,-5.461388999999999827e-02,-2.376689999999999969e+00,1.052630000000000088e+01
9.001000000000000000e+03,-6.235940000000000233e-02,-7.937629999999999339e-03,-5.442177000000000126e-02,-1.609250000000000069e+00,1.052630000000000088e+01
9.002000000000000000e+03,-6.300160000000000482e-02,-8.358400000000000205e-03,-5.464320000000000288e-02,-8.415430000000000410e-01,-1.052630000000000088e+01
9.003000000000000000e+03,-6.361379999999999812e-02,-8.395599999999999591e-03,-5.521819999999999506e-02,-7.440320000000000267e-02,-1.052630000000000088e+01
9.004000000000000000e+03,-6.425450000000000605e-02,-8.049570000000000683e-03,-5.620493000000000711e-02,6.920709999999999917e-01,-1.052630000000000088e+01
9.005000000000000000e+03,-6.486640000000000461e-02,-8.086579999999999463e-03,-5.677982000000000862e-02,-7.402590000000000559e-02,-1.052630000000000088e+01
9.006000000000000000e+03,-6.550809999999999966e-02,-8.506780000000000244e-03,-5.700132000000000115e-02,-8.403939999999999744e-01,-1.052630000000000088e+01
9.007000000000000000e+03,-6.611970000000000347e-02,-9.310290000000000579e-03,-5.680941000000000463e-02,-1.607019999999999893e+00,1.052630000000000088e+01
9.008000000000000000e+03,-6.675979999999999415e-02,-1.049680000000000057e-02,-5.626299999999999357e-02,-2.373009999999999842e+00,1.052630000000000088e+01
9.009000000000000000e+03,-6.737110000000000321e-02,-1.206600000000000034e-02,-5.530510000000000287e-02,-3.138339999999999907e+00,1.052630000000000088e+01
9.010000000000000000e+03,-6.801089999999999913e-02,-1.325149999999999939e-02,-5.475939999999999974e-02,-2.371100000000000207e+00,1.052630000000000088e+01
9.011000000000000000e+03,-6.862310000000000632e-02,-1.405329999999999947e-02,-5.456980000000000858e-02,-1.603599999999999914e+00,1.052630000000000088e+01
9.012000000000000000e+03,-6.926250000000000462e-02,-1.447120000000000004e-02,-5.479130000000000111e-02,-8.358379999999999699e-01,-1.052630000000000088e+01
9.013000000000000000e+03,-6.987430000000000030e-02,-1.450560000000000044e-02,-5.536869999999999986e-02,-6.872570000000000068e-02,-1.052630000000000088e+01
9.014000000000000000e+03,-7.051209999999999423e-02,-1.415669999999999949e-02,-5.635539999999999300e-02,6.977200000000000069e-01,-1.052630000000000088e+01
9.015000000000000000e+03,-7.112469999999999903e-02,-1.419089999999999935e-02,-5.693379999999999969e-02,-6.840609999999999746e-02,-1.052630000000000088e+01
9.016000000000000000e+03,-7.176680000000000559e-02,-1.460829999999999941e-02,-5.715850000000000791e-02,-8.348020000000000440e-01,-1.052630000000000088e+01
9.017000000000000000e+03,-7.237300000000000677e-02,-1.540910000000000023e-02,-5.696390000000000481e-02,-1.601460000000000106e+00,1.052630000000000088e+01
9.018000000000000000e+03,-7.301230000000000220e-02,-1.659280000000000130e-02,-5.641949999999999743e-02,-2.367469999999999963e+00,1.052630000000000088e+01
9.019000000000000000e+03,-7.362050000000000538e-02,-1.815920000000000034e-02,-5.546130000000000504e-02,-3.132820000000000160e+00,1.052630000000000088e+01
9.020000000000000000e+03,-7.426049999999999318e-02,-1.934200000000000155e-02,-5.491849999999999510e-02,-2.365619999999999834e+00,1.052630000000000088e+01
9.021000000000000000e+03,-7.487649999999999861e-02,-2.014109999999999859e-02,-5.473540000000000350e-02,-1.598139999999999894e+00,1.052630000000000088e+01
9.022000000000000000e+03,-7.551960000000000617e-02,-2.055629999999999957e-02,-5.496330000000000660e-02,-8.304089999999999527e-01,-1.052630000000000088e+01
9.023000000000000000e+03,-7.612090000000000523e-02,-2.058799999999999866e-02,-5.553290000000001003e-02,-6.332210000000000616e-02,-1.052630000000000088e+01
9.024000000000000000e+03,-7.676109999999999878e-02,-2.023640000000000161e-02,-5.652469999999999717e-02,7.030980000000000008e-01,-1.052630000000000088e+01
9.025000000000000000e+03,-7.736540000000000084e-02,-2.026789999999999842e-02,-5.709750000000000242e-02,-6.304919999999999969e-02,-1.052630000000000088e+01
9.026000000000000000e+03,-7.800379999999999814e-02,-2.068269999999999831e-02,-5.732109999999999983e-02,-8.294669999999999543e-01,-1.052630000000000088e+01
9.027000000000000000e+03,-7.861120000000000607e-02,-2.148069999999999841e-02,-5.713050000000000767e-02,-1.596139999999999892e+00,1.052630000000000088e+01
9.028000000000000000e+03,-7.925020000000000675e-02,-2.266179999999999931e-02,-5.658840000000001091e-02,-2.362179999999999946e+00,1.052630000000000088e+01
9.029000000000000000e+03,-7.984750000000000181e-02,-2.422559999999999991e-02,-5.562190000000000190e-02,-3.127549999999999830e+00,1.052630000000000088e+01
9.030000000000000000e+03,-8.048479999999999523e-02,-2.540579999999999922e-02,-5.507899999999999602e-02,-2.360360000000000014e+00,1.052630000000000088e+01
9.031000000000000000e+03,-8.108859999999999679e-02,-2.620219999999999841e-02,-5.488640000000000185e-02,-1.592910000000000048e+00,1.052630000000000088e+01
9.032000000000000000e+03,-8.172290000000000110e-02,-2.661480000000000096e-02,-5.510810000000000014e-02,-8.251990000000000158e-01,-1.052630000000000088e+01
9.033000000000000000e+03,-8.232849999999999890e-02,-2.664390000000000161e-02,-5.568460000000000076e-02,-5.813120000000000093e-02,-1.052630000000000088e+01
9.034000000000000000e+03,-8.296330000000000371e-02,-2.628979999999999859e-02,-5.667350000000000165e-02,7.082699999999999552e-01,-1.052630000000000088e+01
9.035000000000000000e+03,-8.356819999999999526e-02,-2.631870000000000043e-02,-5.724949999999999484e-02,-5.789430000000000270e-02,-1.052630000000000088e+01
9.036000000000000000e+03,-8.420360000000000344e-02,-2.673089999999999841e-02,-5.747270000000000156e-02,-8.243279999999999497e-01,-1.052630000000000088e+01
9.037000000000000000e+03,-8.480669999999999875e-02,-2.752639999999999948e-02,-5.728029999999999927e-02,-1.591020000000000101e+00,1.052630000000000088e+01
9.038000000000000000e+03,-8.543889999999999818e-02,-2.870489999999999847e-02,-5.673399999999999971e-02,-2.357070000000000221e+00,1.052630000000000088e+01
9.039000000000000000e+03,-8.604249999999999399e-02,-3.026620000000000005e-02,-5.577629999999999394e-02,-3.122459999999999791e+00,1.052630000000000088e+01
9.040000000000000000e+03,-8.667410000000000392e-02,-3.144380000000000092e-02,-5.523030000000000300e-02,-2.355290000000000106e+00,1.052630000000000088e+01
9.041000000000000000e+03,-8.727809999999999735e-02,-3.223770000000000108e-02,-5.504039999999999627e-02,-1.587849999999999984e+00,1.052630000000000088e+01
9.042000000000000000e+03,-8.791010000000000491e-02,-3.264779999999999766e-02,-5.526230000000000725e-02,-8.201540000000000497e-01,-1.052630000000000088e+01
9.043000000000000000e+03,-8.851109999999999534e-02,-3.267439999999999928e-02,-5.583669999999999606e-02,-5.310249999999999693e-02,-1.052630000000000088e+01
9.044000000000000000e+03,-8.914229999999999376e-02,-3.231769999999999782e-02,-5.682459999999999595e-02,7.132830000000000004e-01,-1.052630000000000088e+01
9.045000000000000000e+03,-8.974369999999999570e-02,-3.234419999999999656e-02,-5.739949999999999913e-02,-5.289309999999999845e-02,-1.052630000000000088e+01
9.046000000000000000e+03,-9.037409999999999888e-02,-3.275379999999999958e-02,-5.762029999999999930e-02,-8.193380000000000107e-01,-1.052630000000000088e+01
9.047000000000000000e+03,-9.097360000000000169e-02,-3.354680000000000162e-02,-5.742680000000000007e-02,-1.586039999999999894e+00,1.039010000000000034e+01
9.048000000000000000e+03,-9.160189999999999999e-02,-3.472290000000000099e-02,-5.687899999999999900e-02,-2.352100000000000080e+00,1.052630000000000088e+01
9.049000000000000000e+03,-9.220299999999999330e-02,-3.628159999999999719e-02,-5.592139999999999611e-02,-3.117500000000000160e+00,1.052630000000000088e+01
9.050000000000000000e+03,-9.283170000000000310e-02,-3.745679999999999843e-02,-5.537490000000000467e-02,-2.350340000000000096e+00,1.052630000000000088e+01
9.051000000000000000e+03,-9.343070000000000541e-02,-3.824829999999999897e-02,-5.518240000000000645e-02,-1.582920000000000105e+00,1.052630000000000088e+01
9.052000000000000000e+03,-9.405729999999999646e-02,-3.865589999999999998e-02,-5.540139999999999648e-02,-8.152350000000000430e-01,-1.052630000000000088e+01
9.053000000000000000e+03,-9.465550000000000352e-02,-3.867999999999999911e-02,-5.597550000000000442e-02,-4.819489999999999885e-02,-1.052630000000000088e+01
9.054000000000000000e+03,-9.528240000000000320e-02,-3.832089999999999802e-02,-5.696150000000000518e-02,7.181790000000000118e-01,-1.052630000000000088e+01
9.055000000000000000e+03,-9.587969999999999826e-02,-3.834490000000000121e-02,-5.753479999999999706e-02,-4.800589999999999719e-02,-1.052630000000000088e+01
9.056000000000000000e+03,-9.650459999999999594e-02,-3.875209999999999766e-02,-5.775249999999999828e-02,-8.144590000000000440e-01,-1.052630000000000088e+01
9.057000000000000000e+03,-9.710100000000000675e-02,-3.954270000000000007e-02,-5.755830000000000668e-02,-1.581169999999999964e+00,9.988630000000000564e+00
9.058000000000000000e+03,-9.772609999999999630e-02,-4.071629999999999694e-02,-5.700979999999999936e-02,-2.347240000000000215e+00,1.052630000000000088e+01
9.059000000000000000e+03,-9.832150000000000611e-02,-4.227270000000000333e-02,-5.604880000000000279e-02,-3.112639999999999851e+00,1.052630000000000088e+01
9.060000000000000000e+03,-9.894450000000000467e-02,-4.344590000000000257e-02,-5.549860000000000210e-02,-2.346540000000000070e+00,1.052630000000000088e+01
9.061000000000000000e+03,-9.953900000000000248e-02,-4.423549999999999705e-02,-5.530350000000000543e-02,-1.579120000000000079e+00,1.052630000000000088e+01
9.062000000000000000e+03,-1.001620000000000010e-01,-4.464119999999999894e-02,-5.552080000000000209e-02,-8.114470000000000294e-01,-1.052630000000000088e+01
9.063000000000000000e+03,-1.007559999999999983e-01,-4.466339999999999893e-02,-5.609259999999999941e-02,-4.441389999999999921e-02,-1.052630000000000088e+01
9.064000000000000000e+03,-1.013769999999999949e-01,-4.430239999999999873e-02,-5.707459999999999617e-02,7.219529999999999559e-01,-1.052630000000000088e+01
9.065000000000000000e+03,-1.019700000000000051e-01,-4.432459999999999872e-02,-5.764540000000000636e-02,-4.423649999999999805e-02,-1.052630000000000088e+01
9.066000000000000000e+03,-1.025920000000000026e-01,-4.472990000000000299e-02,-5.786209999999999964e-02,-8.106940000000000257e-01,-1.052630000000000088e+01
9.067000000000000000e+03,-1.031819999999999959e-01,-4.551859999999999934e-02,-5.766339999999999660e-02,-1.577409999999999979e+00,9.674709999999999255e+00
